id,order_date,customer_id,region
27204,2/2/2016 2:25,4177,Oceania
21358,11/8/2015 18:18,4072,Oceania
29699,3/9/2016 12:31,5446,South Asia
29627,3/8/2016 11:18,9656,Southeast Asia
28808,2/25/2016 12:22,7160,Oceania
20492,10/27/2015 2:54,2780,South Asia
27202,2/2/2016 1:43,6561,South Asia
24533,12/25/2015 2:39,4119,South Asia
29778,3/10/2016 16:12,615,Southeast Asia
22033,11/18/2015 14:47,10583,Southeast Asia
23888,12/15/2015 16:40,10949,Southeast Asia
22336,11/23/2015 0:56,4686,Eastern Asia
26451,1/22/2016 2:36,3391,Oceania
22784,11/29/2015 13:53,3355,Oceania
24092,12/18/2015 16:09,1660,South Asia
28916,2/27/2016 2:12,10510,Southeast Asia
74022,12/16/2017 12:51,17575,Oceania
74020,12/16/2017 12:09,17573,Oceania
74070,12/17/2017 5:40,17623,South Asia
72671,11/26/2017 19:32,16224,Eastern Asia
75041,12/31/2017 9:51,18594,Oceania
72670,11/26/2017 19:11,16223,South Asia
76473,1/21/2018 7:32,20026,South Asia
74265,12/20/2017 1:59,17818,Oceania
71659,11/12/2017 0:59,15212,Oceania
76382,1/19/2018 23:39,19935,Oceania
72705,11/27/2017 7:26,16258,South Asia
75393,1/5/2018 13:10,18946,South Asia
76472,1/21/2018 7:11,20025,South Asia
73564,12/9/2017 20:23,17117,South Asia
73690,12/11/2017 16:32,17243,Southeast Asia
76471,1/21/2018 6:50,20024,Southeast Asia
76614,1/23/2018 8:56,20167,Eastern Asia
72559,11/25/2017 4:17,16112,Oceania
76452,1/21/2018 0:11,20005,Oceania
72703,11/27/2017 6:44,16256,South Asia
72775,11/28/2017 7:58,16328,Southeast Asia
73508,12/9/2017 0:46,17061,Southeast Asia
71602,11/11/2017 5:01,15155,Southeast Asia
71692,11/12/2017 12:33,15245,Southeast Asia
72593,11/25/2017 16:12,16146,Eastern Asia
71709,11/12/2017 18:30,15262,Oceania
76774,1/25/2018 17:00,20327,South Asia
72809,11/28/2017 19:53,16362,Southeast Asia
71708,11/12/2017 18:09,15261,Eastern Asia
76683,1/24/2018 9:07,20236,Oceania
76394,1/20/2018 3:52,19947,Oceania
74259,12/19/2017 23:53,17812,Southeast Asia
75051,12/31/2017 13:21,18604,Southeast Asia
72735,11/27/2017 17:57,16288,Southeast Asia
76610,1/23/2018 7:32,20163,Southeast Asia
75402,1/5/2018 16:19,18955,Eastern Asia
72570,11/25/2017 8:09,16123,South Asia
71667,11/12/2017 3:47,15220,Eastern Asia
74219,12/19/2017 9:52,17772,Oceania
75400,1/5/2018 15:37,18953,Eastern Asia
71594,11/11/2017 2:13,15147,Oceania
71648,11/11/2017 21:08,15201,Oceania
75418,1/5/2018 21:56,18971,Southeast Asia
76263,1/18/2018 5:58,19816,Southeast Asia
76461,1/21/2018 3:20,20014,Southeast Asia
74253,12/19/2017 21:46,17806,Eastern Asia
74199,12/19/2017 2:51,17752,Oceania
71665,11/12/2017 3:05,15218,Southeast Asia
71700,11/12/2017 15:21,15253,Eastern Asia
73659,12/11/2017 5:40,17212,Eastern Asia
76585,1/22/2018 22:47,20138,Eastern Asia
71592,11/11/2017 1:30,15145,Oceania
76729,1/25/2018 1:14,20282,Oceania
76260,1/18/2018 4:55,19813,South Asia
73496,12/8/2017 20:34,17049,South Asia
73622,12/10/2017 16:42,17175,Southeast Asia
75006,12/30/2017 21:35,18559,South Asia
72708,11/27/2017 8:30,16261,South Asia
76511,1/21/2018 20:51,20064,South Asia
73621,12/10/2017 16:21,17174,Southeast Asia
76727,1/25/2018 0:32,20280,Southeast Asia
75624,1/8/2018 22:06,19177,Oceania
72856,11/29/2017 12:21,16409,Oceania
72897,11/30/2017 2:42,16450,Southeast Asia
20789,10/31/2015 10:57,7345,Oceania
23366,12/8/2015 1:48,10077,Southeast Asia
28967,2/27/2016 20:04,71,South Asia
26892,1/28/2016 13:06,7707,Southeast Asia
50741,1/10/2017 16:28,3706,West Asia
43354,9/24/2016 20:29,6780,West Asia
27490,2/6/2016 6:37,5072,Oceania
21853,11/15/2015 23:43,619,South Asia
24747,12/28/2015 5:37,1012,Oceania
25071,1/1/2016 23:08,4691,Oceania
29413,3/5/2016 8:20,5714,Oceania
25892,1/13/2016 22:46,3853,South Asia
26700,1/25/2016 17:50,2297,Southeast Asia
29302,3/3/2016 17:26,7675,Oceania
74425,12/22/2017 10:02,17978,Southeast Asia
27813,2/10/2016 23:46,11706,Southeast Asia
24679,12/27/2015 5:48,1561,Southeast Asia
27755,2/10/2016 3:27,6029,Southeast Asia
21151,11/5/2015 17:47,1484,Oceania
29897,3/12/2016 9:54,7016,Southeast Asia
47371,11/22/2016 11:49,11822,South Asia
28984,2/28/2016 2:02,5316,Eastern Asia
24457,12/24/2015 0:01,70,South Asia
26715,1/25/2016 23:06,9231,South Asia
22675,11/27/2015 23:42,3275,Southeast Asia
26948,1/29/2016 8:44,6741,Oceania
30002,3/13/2016 22:41,12034,South Asia
77064,1/29/2018 22:36,20617,Southeast Asia
28918,2/27/2016 2:54,9224,Southeast Asia
26239,1/19/2016 0:20,10126,Eastern Asia
76918,1/27/2018 19:27,20471,Eastern Asia
20424,10/26/2015 3:05,4830,South Asia
24050,12/18/2015 1:26,7141,Eastern Asia
22281,11/22/2015 5:40,2795,Oceania
24350,12/22/2015 10:32,7663,Southeast Asia
72438,11/23/2017 9:54,15991,Southeast Asia
24502,12/24/2015 15:47,11602,Eastern Asia
41865,9/3/2016 2:49,271,West Asia
23191,12/5/2015 12:29,10870,Oceania
23248,12/6/2015 8:27,5745,Eastern Asia
23189,12/5/2015 11:47,3195,Oceania
27880,2/11/2016 23:15,12038,South Asia
26348,1/20/2016 14:31,2923,Southeast Asia
24944,12/31/2015 2:38,5790,Southeast Asia
29232,3/2/2016 16:55,12431,Oceania
23881,12/15/2015 14:13,1608,South Asia
30163,3/16/2016 7:05,7597,Southeast Asia
75122,1/1/2018 14:13,18675,South Asia
72049,11/17/2017 17:37,15602,Oceania
71973,11/16/2017 14:59,15526,Oceania
28709,2/24/2016 1:41,9932,South Asia
71843,11/14/2017 17:27,15396,Oceania
21266,11/7/2015 10:04,5520,Eastern Asia
21230,11/6/2015 21:27,10484,South Asia
21402,11/9/2015 9:43,8325,Oceania
24257,12/21/2015 1:57,835,Southeast Asia
25787,1/12/2016 9:59,2528,Southeast Asia
24540,12/25/2015 5:06,8207,Southeast Asia
23923,12/16/2015 4:56,6724,Southeast Asia
29109,2/29/2016 21:49,12431,Oceania
50242,1/3/2017 9:39,10508,South Asia
48625,12/10/2016 19:09,4357,Central Asia
23550,12/10/2015 18:15,5471,Oceania
22099,11/19/2015 13:54,4688,Oceania
28839,2/25/2016 23:14,2484,Southeast Asia
41543,8/29/2016 10:00,6512,West Asia
42693,9/15/2016 4:54,10026,South Asia
24229,12/20/2015 16:08,5202,Southeast Asia
30243,3/17/2016 11:07,9491,South Asia
73583,12/10/2017 3:03,17136,South Asia
73619,12/10/2017 15:39,17172,Southeast Asia
71639,11/11/2017 17:58,15192,Oceania
75067,12/31/2017 18:57,18620,Southeast Asia
71650,11/11/2017 21:50,15203,Oceania
71704,11/12/2017 16:45,15257,Southeast Asia
74201,12/19/2017 3:33,17754,Oceania
75063,12/31/2017 17:33,18616,Oceania
76514,1/21/2018 21:54,20067,Oceania
71663,11/12/2017 2:23,15216,Oceania
37183,6/26/2016 18:30,5210,West of USA 
32183,4/14/2016 18:47,12060,West of USA 
40322,8/11/2016 14:14,6561,East of USA
33360,5/1/2016 23:08,5523,West of USA 
32138,4/14/2016 3:01,12206,East of USA
34045,5/11/2016 23:07,11898,South of  USA 
31400,4/3/2016 8:28,3266,West of USA 
37925,7/7/2016 14:27,4120,East of USA
37882,7/6/2016 23:24,11977,South of  USA 
34266,5/15/2016 4:33,2219,South of  USA 
32459,4/18/2016 19:28,4072,East of USA
11167,6/12/2015 23:56,6926,Southern Europe
62333,6/28/2017 21:40,467,Western Europe
65755,8/17/2017 20:33,10865,Southern Europe
10511,6/3/2015 10:07,11574,Southern Europe
62324,6/28/2017 18:31,7636,Western Europe
62967,7/8/2017 3:47,9240,Southern Europe
19450,10/11/2015 21:51,7066,Southern Europe
66185,8/24/2017 3:12,8188,Southern Europe
13832,7/21/2015 21:36,9476,Western Europe
18180,9/23/2015 8:54,10129,Southern Europe
67428,9/11/2017 6:40,8177,Western Europe
63160,7/10/2017 23:24,12426,Northern Europe
67368,9/10/2017 9:39,10278,Western Europe
68478,9/26/2017 14:32,11716,Western Europe
13595,7/18/2015 10:35,5585,Northern Europe
62076,6/25/2017 3:38,3529,Southern Europe
62026,6/24/2017 10:07,6521,Western Europe
18924,10/4/2015 5:34,8709,Northern Europe
15140,8/9/2015 23:51,4829,Western Europe
63128,7/10/2017 12:12,1611,Northern Europe
64589,7/31/2017 20:03,4278,Southern Europe
18254,9/24/2015 10:50,7271,Western Europe
18190,9/23/2015 12:25,9305,Western Europe
42464,9/11/2016 20:40,9017,Eastern Europe
60810,6/6/2017 16:06,7712,Central America
60253,5/29/2017 12:57,7845,Central America
59965,5/25/2017 8:03,411,South America
59951,5/25/2017 3:09,5983,Central America
58381,5/2/2017 5:06,10442,Central America
58309,5/1/2017 3:53,810,South America
56732,4/8/2017 3:23,5265,Central America
52139,1/31/2017 2:15,329,South America
3950,2/27/2015 15:30,8513,Central America
8477,5/4/2015 17:31,2687,Central America
659,1/10/2015 14:31,6006,South America
55464,3/20/2017 15:09,4840,Caribbean
58401,5/2/2017 12:07,3787,Central America
5103,3/16/2015 11:27,5458,Central America
599,1/9/2015 17:30,8005,Caribbean
9745,5/23/2015 5:45,7288,Central America
9248,5/15/2015 23:38,9383,Central America
59184,5/13/2017 22:26,10462,Central America
5101,3/16/2015 10:45,20,Central America
60172,5/28/2017 8:34,3315,Central America
7488,4/20/2015 7:01,9897,Central America
5510,3/22/2015 10:02,6652,Central America
53871,2/25/2017 9:03,8618,South America
8727,5/8/2015 9:06,10052,Caribbean
56735,4/8/2017 4:26,9942,Central America
8002,4/27/2015 19:06,8350,South America
2080,1/31/2015 8:21,9587,South America
473,1/7/2015 21:21,5359,Central America
53491,2/19/2017 19:55,10481,Central America
60142,5/27/2017 22:04,10592,South America
2048,1/30/2015 21:09,9201,Caribbean
6770,4/9/2015 19:28,4965,Central America
7314,4/17/2015 18:04,10699,Central America
6102,3/31/2015 1:27,1048,Caribbean
2682,2/9/2015 3:16,4960,Caribbean
56254,4/1/2017 3:55,11277,Central America
1484,1/22/2015 15:33,10601,Central America
57187,4/14/2017 18:48,2641,Central America
4193,3/3/2015 4:38,7432,Central America
5289,3/19/2015 4:37,6500,Central America
61333,6/14/2017 7:19,4094,South America
56166,3/30/2017 21:06,11435,Central America
56559,4/5/2017 14:47,7366,Central America
5051,3/15/2015 17:14,8703,Central America
53649,2/22/2017 3:17,7442,Caribbean
7299,4/17/2015 12:48,4407,Central America
9412,5/18/2015 9:05,9942,Central America
10172,5/29/2015 11:21,4552,South America
59016,5/11/2017 11:34,1124,South America
53633,2/21/2017 21:40,10961,Caribbean
57407,4/17/2017 23:52,9761,Central America
53074,2/13/2017 17:50,8885,South America
2481,2/6/2015 4:51,2476,Caribbean
57403,4/17/2017 22:28,9303,Central America
56496,4/4/2017 16:42,10961,South America
55206,3/16/2017 20:46,4543,Caribbean
884,1/13/2015 21:21,4909,Central America
51408,1/20/2017 10:09,8188,South America
54979,3/13/2017 13:14,6034,South America
56785,4/8/2017 21:57,5268,South America
54009,2/27/2017 9:24,3971,South America
57375,4/17/2017 12:40,2600,Central America
54016,2/27/2017 11:51,11211,Central America
551,1/9/2015 0:41,2867,Central America
61127,6/11/2017 7:09,2364,South America
4285,3/4/2015 12:52,8120,Caribbean
52003,1/29/2017 2:37,8192,Caribbean
58097,4/28/2017 1:36,7744,Central America
54479,3/6/2017 6:04,7935,Central America
53426,2/18/2017 21:09,9989,Central America
10131,5/28/2015 20:59,9124,South America
4142,3/2/2015 10:46,2811,Caribbean
1173,1/18/2015 2:36,5645,Central America
55532,3/21/2017 14:58,6086,Central America
2171,2/1/2015 16:14,10462,Central America
5710,3/25/2015 8:07,1659,South America
5024,3/15/2015 7:46,2943,South America
7283,4/17/2015 7:12,6580,Central America
9510,5/19/2015 19:25,11955,Central America
56698,4/7/2017 15:29,2611,Central America
2645,2/8/2015 14:18,4159,Central America
57640,4/21/2017 9:30,4674,South America
53609,2/21/2017 13:16,5829,South America
59777,5/22/2017 14:11,11575,South America
1427,1/21/2015 19:35,4795,Caribbean
6781,4/9/2015 23:20,719,Central America
621,1/10/2015 1:12,7916,Central America
60261,5/29/2017 15:45,1436,Central America
7257,4/16/2015 22:06,1775,Central America
61513,6/16/2017 22:23,2733,South America
57840,4/24/2017 7:34,2337,South America
57839,4/24/2017 7:13,3749,Caribbean
52817,2/9/2017 23:47,9459,Caribbean
56643,4/6/2017 20:12,5153,South America
60016,5/26/2017 1:55,799,Caribbean
54252,3/2/2017 22:32,6060,Central America
6769,4/9/2015 19:07,7298,Central America
57417,4/18/2017 3:22,5978,Central America
3814,2/25/2015 15:51,4221,South America
1098,1/17/2015 0:19,11983,South America
55297,3/18/2017 4:39,827,South America
9691,5/22/2015 10:50,7758,South America
2602,2/7/2015 23:14,3180,Central America
58581,5/5/2017 3:11,7775,Central America
52767,2/9/2017 6:16,5554,Central America
57606,4/20/2017 21:35,2633,Central America
7182,4/15/2015 19:49,5324,Central America
60215,5/28/2017 23:38,4787,South America
53950,2/26/2017 12:44,8424,Central America
7755,4/24/2015 4:34,6768,Central America
7977,4/27/2015 10:20,2449,Central America
9633,5/21/2015 14:31,4228,Central America
3622,2/22/2015 20:35,3404,Central America
52246,2/1/2017 15:45,10194,South America
4102,3/1/2015 20:45,3708,South America
55284,3/18/2017 0:05,7366,South America
7377,4/18/2015 16:08,4181,Caribbean
57603,4/20/2017 20:32,10713,Central America
1736,1/26/2015 7:50,3685,Central America
2387,2/4/2015 19:55,7623,Central America
51886,1/27/2017 9:37,11453,South America
59953,5/25/2017 3:51,3201,Caribbean
7736,4/23/2015 21:54,3785,Central America
350,1/6/2015 2:16,10672,South America
60781,6/6/2017 5:56,705,Central America
5163,3/17/2015 8:28,9149,South America
2545,2/7/2015 3:16,11369,Caribbean
60402,5/31/2017 17:09,2313,Central America
7114,4/14/2015 20:00,5770,Central America
51598,1/23/2017 4:43,4215,Central America
53902,2/25/2017 19:55,455,South America
54872,3/11/2017 23:45,5283,Central America
7332,4/18/2015 0:22,4600,Central America
10088,5/28/2015 5:55,11505,South America
51826,1/26/2017 12:36,3813,South America
54862,3/11/2017 20:15,8084,South America
60350,5/30/2017 22:56,1524,Central America
3962,2/27/2015 19:42,10122,Central America
55106,3/15/2017 9:44,8003,South America
53863,2/25/2017 6:15,8549,Caribbean
9325,5/17/2015 2:36,1407,Caribbean
57063,4/12/2017 23:21,10424,Caribbean
53655,2/22/2017 5:23,4624,Central America
2255,2/2/2015 21:40,838,South America
60096,5/27/2017 5:57,10241,South America
54305,3/3/2017 17:06,10062,Caribbean
4597,3/9/2015 2:11,2302,Central America
1618,1/24/2015 14:30,9459,Central America
58845,5/8/2017 23:40,7448,South America
54080,2/28/2017 10:16,4931,Central America
58844,5/8/2017 23:19,1426,South America
60640,6/4/2017 4:32,11914,Central America
52893,2/11/2017 2:25,256,Central America
8049,4/28/2015 11:34,4090,Central America
60284,5/29/2017 23:49,7852,South America
53483,2/19/2017 17:07,5300,Caribbean
2712,2/9/2015 13:47,7562,Central America
6926,4/12/2015 2:08,1543,Central America
5902,3/28/2015 3:22,3873,Central America
509,1/8/2015 9:58,10739,Central America
52348,2/3/2017 3:29,10563,Central America
58336,5/1/2017 13:20,2223,Central America
8675,5/7/2015 14:53,5877,South America
9789,5/23/2015 21:10,8513,South America
53328,2/17/2017 10:49,11585,South America
61391,6/15/2017 3:39,9324,South America
55956,3/27/2017 19:31,874,Central America
7551,4/21/2015 5:06,6521,Central America
7441,4/19/2015 14:33,8588,Central America
60178,5/28/2017 10:41,3090,South America
1350,1/20/2015 16:36,7006,South America
727,1/11/2015 14:21,1049,Central America
59977,5/25/2017 12:15,7342,Central America
9959,5/26/2015 8:43,7829,Central America
4245,3/3/2015 22:51,4460,South America
52328,2/2/2017 20:28,7123,South America
10233,5/30/2015 8:43,4592,South America
61381,6/15/2017 0:08,4377,South America
57509,4/19/2017 11:36,4529,Central America
8126,4/29/2015 14:32,2758,Central America
3505,2/21/2015 3:36,9819,Central America
57896,4/25/2017 3:11,6583,Central America
5566,3/23/2015 5:40,7544,Central America
4054,3/1/2015 3:56,5487,South America
59608,5/20/2017 2:59,1528,South America
10267,5/30/2015 20:38,11218,South America
9165,5/14/2015 18:33,4752,Caribbean
674,1/10/2015 19:46,1295,Central America
463,1/7/2015 17:51,8709,Central America
746,1/11/2015 21:00,9753,Central America
55898,3/26/2017 23:12,4846,Central America
6318,4/3/2015 5:07,6892,South America
57135,4/14/2017 0:35,6470,South America
54403,3/5/2017 3:26,12164,Central America
7107,4/14/2015 17:32,3543,Central America
53122,2/14/2017 10:39,4580,Central America
927,1/14/2015 12:25,2520,Central America
55894,3/26/2017 21:48,9692,Central America
58241,4/30/2017 4:03,355,South America
1571,1/23/2015 22:02,8047,South America
9236,5/15/2015 19:25,3710,South America
9014,5/12/2015 13:39,7293,South America
51585,1/23/2017 0:10,3319,Central America
60033,5/26/2017 7:53,6880,Central America
3240,2/17/2015 6:45,5989,Central America
1230,1/18/2015 22:34,11855,Central America
7366,4/18/2015 12:17,10012,South America
4535,3/8/2015 4:27,10589,Central America
3985,2/28/2015 3:46,7183,South America
3422,2/19/2015 22:31,705,Central America
51688,1/24/2017 12:15,4850,Central America
3225,2/17/2015 1:30,6325,Central America
59532,5/19/2017 0:21,1793,South America
4143,3/2/2015 11:07,5974,Caribbean
7288,4/17/2015 8:57,3543,Central America
4282,3/4/2015 11:49,6441,Central America
324,1/5/2015 17:09,76,Central America
7965,4/27/2015 6:08,9179,South America
1410,1/21/2015 13:38,5928,Central America
56131,3/30/2017 8:50,4548,Central America
57742,4/22/2017 21:14,2373,Central America
7043,4/13/2015 19:07,10251,Central America
6153,3/31/2015 19:19,8148,Central America
8823,5/9/2015 18:44,9928,Caribbean
3810,2/25/2015 14:27,7951,Caribbean
54599,3/8/2017 0:06,12051,Central America
9931,5/25/2015 22:55,6056,Central America
56252,4/1/2017 3:13,9675,Central America
6059,3/30/2015 10:23,11516,South America
2356,2/4/2015 9:03,349,South America
4072,3/1/2015 10:15,11044,Caribbean
1858,1/28/2015 2:35,12368,Central America
5939,3/28/2015 16:20,3525,Central America
6085,3/30/2015 19:29,871,Central America
8173,4/30/2015 7:00,1555,Central America
59181,5/13/2017 21:23,8770,Central America
7269,4/17/2015 2:18,7979,Central America
54277,3/3/2017 7:18,11756,Central America
8203,4/30/2015 17:31,12299,Central America
802,1/12/2015 16:37,1670,Central America
7503,4/20/2015 12:17,11385,Central America
7235,4/16/2015 14:23,12189,South America
53369,2/18/2017 1:11,7762,South America
56003,3/28/2017 11:59,11459,Central America
8801,5/9/2015 11:01,3947,Central America
1707,1/25/2015 21:41,9559,Central America
6816,4/10/2015 11:35,9454,South America
3751,2/24/2015 17:47,12362,Central America
53167,2/15/2017 2:25,7719,Caribbean
1106,1/17/2015 3:07,2106,Caribbean
53701,2/22/2017 21:30,7902,South America
7008,4/13/2015 6:51,7787,South America
9374,5/17/2015 19:46,125,Central America
368,1/6/2015 8:34,5783,Central America
10230,5/30/2015 7:40,10222,South America
56956,4/11/2017 9:52,6393,Central America
52744,2/8/2017 22:13,6585,Central America
9932,5/25/2015 23:16,5227,Central America
57739,4/22/2017 20:11,1249,Central America
54576,3/7/2017 16:03,10713,Central America
53477,2/19/2017 15:01,2823,South America
2524,2/6/2015 19:55,1511,South America
54690,3/9/2017 7:59,10505,Caribbean
6356,4/3/2015 18:26,3980,Central America
53176,2/15/2017 5:34,10031,Central America
57298,4/16/2017 9:41,1283,South America
7873,4/25/2015 21:54,4568,Central America
7200,4/16/2015 2:07,1483,Central America
60614,6/3/2017 19:26,2675,South America
52084,1/30/2017 6:59,7383,Central America
57260,4/15/2017 20:22,606,Central America
52832,2/10/2017 5:03,10682,Central America
60601,6/3/2017 14:52,4292,Caribbean
54715,3/9/2017 16:45,4164,Central America
3381,2/19/2015 8:09,10023,Caribbean
58190,4/29/2017 10:11,4930,Central America
54436,3/5/2017 15:00,9396,South America
2781,2/10/2015 13:57,12284,Central America
3556,2/21/2015 21:28,11037,Central America
1668,1/25/2015 8:01,11833,Caribbean
59862,5/23/2017 19:58,2939,Caribbean
59858,5/23/2017 18:34,11903,South America
51798,1/26/2017 2:47,11425,Central America
61530,6/17/2017 4:20,8171,South America
4570,3/8/2015 16:43,3407,Central America
3676,2/23/2015 15:30,1620,Central America
59995,5/25/2017 18:34,10701,Central America
51856,1/26/2017 23:06,7236,Central America
9244,5/15/2015 22:14,3868,South America
3537,2/21/2015 14:49,1320,Central America
61193,6/12/2017 6:17,10279,South America
59913,5/24/2017 13:50,6003,Central America
52470,2/4/2017 22:13,4538,Central America
56667,4/7/2017 4:37,11626,Central America
59072,5/12/2017 7:12,5884,South America
2559,2/7/2015 8:10,4308,Caribbean
6032,3/30/2015 0:55,3762,Central America
58116,4/28/2017 8:16,11656,Central America
53721,2/23/2017 4:30,11131,Central America
3426,2/19/2015 23:55,703,Central America
3700,2/23/2015 23:55,4491,Central America
1948,1/29/2015 10:07,836,South America
59839,5/23/2017 11:55,3761,Central America
4592,3/9/2015 0:25,9152,Caribbean
60299,5/30/2017 5:04,1381,Central America
56784,4/8/2017 21:36,8872,South America
850,1/13/2015 9:26,7382,Caribbean
54632,3/8/2017 11:40,1466,Central America
9747,5/23/2015 6:27,10062,Central America
57698,4/22/2017 5:49,10268,Central America
2632,2/8/2015 9:45,10466,Central America
788,1/12/2015 11:43,5625,Central America
5644,3/24/2015 8:59,10043,Central America
54823,3/11/2017 6:35,773,South America
2548,2/7/2015 4:19,7379,Central America
55688,3/23/2017 21:38,12041,Central America
56439,4/3/2017 20:44,4572,Central America
58582,5/5/2017 3:32,8097,Central America
52529,2/5/2017 18:53,3206,Central America
2519,2/6/2015 18:10,7600,South America
58411,5/2/2017 15:37,4561,South America
61105,6/10/2017 23:27,10239,South America
970,1/15/2015 3:29,7623,Central America
54166,3/1/2017 16:24,1155,Caribbean
7102,4/14/2015 15:47,1400,South America
54923,3/12/2017 17:37,856,Central America
7096,4/14/2015 13:41,7967,Central America
3862,2/26/2015 8:40,10364,Caribbean
4473,3/7/2015 6:44,3678,Central America
59981,5/25/2017 13:39,11275,Central America
5177,3/17/2015 13:23,4876,Central America
10273,5/30/2015 22:44,8712,South America
1355,1/20/2015 18:21,11218,Central America
58444,5/3/2017 3:11,9849,Central America
870,1/13/2015 16:26,6516,Central America
58247,4/30/2017 6:10,254,Caribbean
8712,5/8/2015 3:51,8375,Caribbean
54989,3/13/2017 16:44,7183,South America
61244,6/13/2017 0:09,8448,Central America
59426,5/17/2017 11:13,2681,Central America
9981,5/26/2015 16:26,9753,South America
54570,3/7/2017 13:57,6798,Central America
6018,3/29/2015 20:01,11552,South America
59849,5/23/2017 15:25,3664,Central America
51885,1/27/2017 9:16,11204,South America
9031,5/12/2015 19:36,2515,South America
10294,5/31/2015 6:05,9786,South America
55583,3/22/2017 8:51,4195,Central America
6832,4/10/2015 17:12,12403,South America
8128,4/29/2015 15:15,11862,Caribbean
58728,5/7/2017 6:41,2633,South America
60320,5/30/2017 12:25,11765,Central America
8466,5/4/2015 13:40,1876,Central America
56965,4/11/2017 13:01,1078,Central America
1339,1/20/2015 12:45,2696,South America
6980,4/12/2015 21:03,9650,South America
6056,3/30/2015 9:20,914,Central America
59142,5/13/2017 7:43,10760,Central America
7962,4/27/2015 5:05,8250,Central America
4551,3/8/2015 10:04,1689,South America
56852,4/9/2017 21:26,755,Caribbean
53382,2/18/2017 5:44,1854,South America
54406,3/5/2017 4:29,6285,South America
59517,5/18/2017 19:06,4937,Caribbean
6031,3/30/2015 0:34,11575,Central America
8735,5/8/2015 11:54,4210,South America
4873,3/13/2015 2:52,9570,South America
57314,4/16/2017 15:17,9172,Central America
54129,3/1/2017 3:26,8050,Central America
51443,1/20/2017 22:25,9823,Caribbean
4787,3/11/2015 20:44,1022,South America
6052,3/30/2015 7:56,7562,Central America
56694,4/7/2017 14:04,4212,South America
52855,2/10/2017 13:06,1492,South America
54732,3/9/2017 22:42,2939,South America
54253,3/2/2017 22:53,1091,Central America
54153,3/1/2017 11:51,8342,Caribbean
54293,3/3/2017 12:54,5383,South America
6448,4/5/2015 2:40,5206,Caribbean
3202,2/16/2015 17:27,11175,South America
51295,1/18/2017 18:34,7482,South America
8758,5/8/2015 19:58,6737,South America
51825,1/26/2017 12:15,7947,South America
5216,3/18/2015 3:02,6095,Caribbean
164,1/3/2015 9:06,2962,South America
52844,2/10/2017 9:15,2787,Central America
8686,5/7/2015 18:44,327,Caribbean
57888,4/25/2017 0:23,4460,Central America
8025,4/28/2015 3:09,10310,Caribbean
57810,4/23/2017 21:04,11544,Central America
56056,3/29/2017 6:33,7133,Central America
53962,2/26/2017 16:56,4556,Central America
3510,2/21/2015 5:21,12296,Central America
59762,5/22/2017 8:56,1174,Central America
52018,1/29/2017 7:52,6423,South America
53522,2/20/2017 6:47,4017,Caribbean
2350,2/4/2015 6:57,6649,Central America
53732,2/23/2017 8:21,4169,Central America
6690,4/8/2015 15:27,10031,Central America
5084,3/16/2015 4:48,1565,Central America
9794,5/23/2015 22:55,6279,Central America
6904,4/11/2015 18:25,10020,Caribbean
52699,2/8/2017 6:27,2048,Caribbean
5080,3/16/2015 3:24,1298,South America
55241,3/17/2017 9:01,613,South America
52209,2/1/2017 2:47,2585,Central America
9238,5/15/2015 20:07,11778,South America
54433,3/5/2017 13:57,7180,Central America
58530,5/4/2017 9:18,5242,Central America
61401,6/15/2017 7:09,2959,South America
1231,1/18/2015 22:55,987,Central America
59461,5/17/2017 23:29,12362,South America
57538,4/19/2017 21:46,7625,Caribbean
57058,4/12/2017 21:36,11567,Central America
9678,5/22/2015 6:17,8056,South America
52396,2/3/2017 20:18,8616,Caribbean
6330,4/3/2015 9:19,7925,Caribbean
3555,2/21/2015 21:07,1482,Central America
59686,5/21/2017 6:18,7298,Central America
2853,2/11/2015 15:10,11177,South America
6814,4/10/2015 10:53,8853,South America
4186,3/3/2015 2:11,4976,South America
51457,1/21/2017 3:19,12120,Central America
2852,2/11/2015 14:49,11075,Central America
51615,1/23/2017 10:40,6288,Central America
59320,5/15/2017 22:05,1300,Central America
4156,3/2/2015 15:40,733,Central America
868,1/13/2015 15:44,2957,Central America
4757,3/11/2015 10:14,1659,Central America
59399,5/17/2017 1:45,10357,Central America
9698,5/22/2015 13:17,1014,South America
8219,4/30/2015 23:07,6009,South America
94,1/2/2015 8:34,11589,Central America
55426,3/20/2017 1:50,8734,Central America
3558,2/21/2015 22:10,5297,South America
9995,5/26/2015 21:20,4876,South America
7084,4/14/2015 9:29,8519,Central America
51552,1/22/2017 12:36,590,Central America
8650,5/7/2015 6:07,8723,Central America
4103,3/1/2015 21:06,10563,South America
55864,3/26/2017 11:17,4147,South America
809,1/12/2015 19:04,7725,South America
3743,2/24/2015 14:59,3101,Caribbean
2947,2/13/2015 0:06,2223,South America
1963,1/29/2015 15:22,12115,Central America
58678,5/6/2017 13:10,5403,South America
6058,3/30/2015 10:02,9126,South America
3732,2/24/2015 11:08,10371,Caribbean
5267,3/18/2015 20:54,11575,Central America
7572,4/21/2015 12:27,9576,South America
58997,5/11/2017 4:55,5196,Caribbean
54654,3/8/2017 19:22,7713,Caribbean
51437,1/20/2017 20:19,2724,Central America
8404,5/3/2015 15:56,3678,Central America
