id,order_id,product_id,sales,profit
31095,47158,172,120.0,17.01000023
31096,65102,191,399.9599915,41.59999847
31097,18705,235,139.9600067,-162.6999969
31098,15072,365,239.9600067,61.13999939
31099,13547,365,239.9600067,15.84000015
31100,18065,365,239.9600067,0.0
31101,13835,365,239.9600067,64.73000336
31102,12508,365,239.9600067,12.55000019
31103,14540,365,239.9600067,-157.4100037
31104,16584,365,239.9600067,76.79000092
31105,12634,627,159.9600067,58.18999863
31106,66944,502,200.0,24.95999908
31107,64219,627,159.9600067,-111.3899994
31108,68485,502,200.0,65.09999847
31109,67717,627,159.9600067,-232.8999939
31110,16448,627,159.9600067,69.58000183
31111,68455,502,200.0,12.18000031
31112,67492,502,200.0,47.04000092
31113,14227,502,200.0,50.40000153
31114,18445,627,159.9600067,39.34999847
31115,14072,977,119.9599991,23.27000046
31116,66685,191,399.9599915,29.39999962
31117,66425,502,200.0,45.90000153
31118,54929,191,399.9599915,135.7899933
31119,59621,191,399.9599915,137.9900055
31120,60220,365,239.9600067,24.0
31121,54662,365,239.9600067,16.73999977
31122,8971,365,239.9600067,102.2900009
31123,5920,365,239.9600067,96.02999878
31124,7398,365,239.9600067,67.19000244
31125,5920,502,200.0,61.88000107
31126,54476,627,159.9600067,18.0
31127,51611,93,99.95999908,38.99000168
31128,9875,249,219.8800049,96.97000122
31129,9902,191,399.9599915,188.1399994
31130,4002,191,399.9599915,91.51000214
31131,59241,365,239.9600067,101.3600006
31132,2518,365,239.9600067,112.8799973
31133,60130,365,239.9600067,98.01999664
31134,7958,365,239.9600067,24.89999962
31135,8732,365,239.9600067,96.41999817
31136,8241,365,239.9600067,-2.359999895
31137,59333,365,239.9600067,-33.59000015
31138,8612,572,159.9600067,38.38999939
31139,58750,627,159.9600067,53.18999863
31140,1703,627,159.9600067,-32.75
31141,55521,627,159.9600067,-97.41999817
31142,6207,502,200.0,44.70999908
31143,3319,502,200.0,-67.5
31144,8872,810,79.95999908,21.82999992
31145,4041,835,127.9599991,53.74000168
31146,51317,191,399.9599915,105.5500031
31147,60729,191,399.9599915,22.17000008
31148,60086,191,399.9599915,30.27000046
31149,8995,191,399.9599915,163.5399933
31150,59257,191,399.9599915,154.1399994
31151,56181,365,239.9600067,112.7799988
31152,9780,365,239.9600067,103.6600037
31153,56851,365,239.9600067,-68.38999939
31154,1883,365,239.9600067,104.8600006
31155,57844,365,239.9600067,18.13999939
31156,60659,365,239.9600067,81.66000366
31157,52822,365,239.9600067,52.38000107
31158,53561,365,239.9600067,56.66999817
31159,8471,502,200.0,48.0
31160,2117,502,200.0,95.04000092
31161,9780,502,200.0,88.19999695
31162,7404,502,200.0,54.3199997
31163,57346,565,280.0,33.95000076
31164,719,627,159.9600067,40.34000015
31165,9901,627,159.9600067,-30.38999939
31166,1102,502,200.0,68.61000061
31167,8632,502,200.0,87.36000061
31168,58137,627,159.9600067,-95.01999664
31169,53392,502,200.0,86.40000153
31170,61317,502,200.0,87.0
31171,9780,627,159.9600067,36.70999908
31172,7526,502,200.0,68.87999725
31173,60659,627,159.9600067,1.559999943
31174,57421,502,200.0,39.0
31175,1600,835,127.9599991,2.480000019
31176,55069,897,99.95999908,9.699999809
31177,53465,797,71.95999908,21.39999962
31178,54658,893,99.95999908,27.29000092
31179,57478,365,239.9600067,55.09000015
31180,20429,365,239.9600067,112.8799973
31181,23936,365,239.9600067,49.18999863
31182,20429,627,159.9600067,76.02999878
31183,26095,191,399.9599915,145.1900024
31184,21185,191,399.9599915,104.1500015
31185,24676,191,399.9599915,159.9799957
31186,26095,365,239.9600067,91.70999908
31187,22539,365,239.9600067,93.61000061
31188,41332,365,239.9600067,-65.52999878
31189,24996,627,159.9600067,-24.35000038
31190,51006,502,200.0,54.45999908
31191,29127,502,200.0,53.29999924
31192,22539,822,191.9600067,-106.2699966
31193,28868,93,99.95999908,8.5
31194,28898,191,399.9599915,178.5800018
31195,28908,365,239.9600067,73.69999695
31196,27452,365,239.9600067,-374.1600037
31197,23803,365,239.9600067,98.26000214
31198,48944,365,239.9600067,68.94000244
31199,42478,365,239.9600067,32.0699997
31200,28213,365,239.9600067,44.99000168
31201,27680,502,200.0,72.0
31202,21094,502,200.0,59.40000153
31203,29443,502,200.0,95.04000092
31204,21996,502,200.0,22.14999962
31205,30551,502,200.0,69.12000275
31206,27172,502,200.0,39.68999863
31207,29901,502,200.0,89.18000031
31208,48944,502,200.0,79.90000153
31209,28213,502,200.0,9.840000153
31210,29329,810,79.95999908,27.03000069
31211,27899,191,399.9599915,161.2599945
31212,27271,365,239.9600067,-14.28999996
31213,27271,627,159.9600067,37.84999847
31214,35351,365,239.9600067,22.5
31215,39144,905,99.95999908,-6.599999905
31216,34468,191,399.9599915,11.52000046
31217,35527,365,239.9600067,79.48000336
31218,38467,365,239.9600067,0.0
31219,37739,365,239.9600067,23.04999924
31220,40658,365,239.9600067,66.51999664
31221,32782,365,239.9600067,94.05999756
31222,37472,365,239.9600067,-499.1199951
31223,37739,502,200.0,-280.5
31224,37472,977,119.9599991,34.54999924
31225,39402,191,399.9599915,113.9199982
31226,36185,191,399.9599915,68.87000275
31227,38290,365,239.9600067,73.61000061
31228,40774,365,239.9600067,-5.579999924
31229,31832,365,239.9600067,-16.73999977
31230,38124,365,239.9600067,12.69999981
31231,36529,365,239.9600067,-518.3099976
31232,36529,365,239.9600067,59.38999939
31233,35421,502,200.0,95.04000092
31234,32405,627,159.9600067,58.79000092
31235,32981,502,200.0,-26.21999931
31236,40158,502,200.0,-100.4400024
31237,39393,502,200.0,28.69000053
31238,32436,502,200.0,-128.8600006
31239,40701,825,127.9599991,-27.82999992
31240,39402,897,99.95999908,25.48999977
31241,38501,191,399.9599915,-92.33000183
31242,38160,821,207.9600067,46.79000092
31243,47249,191,499.9500122,-74.37000275
31244,44017,365,299.9500122,-69.08000183
31245,47249,365,299.9500122,85.16000366
31246,46149,365,299.9500122,-333.8399963
31247,47249,502,250.0,84.40000153
31248,44017,828,159.9499969,-25.87999916
31249,47398,191,499.9500122,223.0800018
31250,46628,273,139.9499969,-90.55000305
31251,49949,365,299.9500122,-226.7599945
31252,43142,365,299.9500122,11.34000015
31253,46628,365,299.9500122,-436.730011
31254,47768,365,299.9500122,-59.25
31255,49482,502,250.0,25.94000053
31256,41804,627,199.9499969,-8.300000191
31257,42525,502,250.0,53.29999924
31258,51257,627,199.9499969,13.19999981
31259,48255,572,199.9499969,51.02999878
31260,50540,191,499.9500122,244.9799957
31261,12231,365,299.9500122,44.99000168
31262,63824,365,299.9500122,95.80999756
31263,50311,365,299.9500122,117.4300003
31264,18998,502,250.0,-347.5
31265,66793,502,250.0,-21.12000084
31266,46223,567,125.0,52.20000076
31267,16561,502,250.0,-320.0
31268,19924,191,499.9500122,231.5
31269,14950,191,499.9500122,153.9799957
31270,14950,365,299.9500122,99.08000183
31271,11565,365,299.9500122,-62.50999832
31272,17973,365,299.9500122,132.2799988
31273,14267,365,299.9500122,-17.04000092
31274,45595,627,199.9499969,49.99000168
31275,62469,502,250.0,75.0
31276,19924,627,199.9499969,89.98000336
31277,62381,627,199.9499969,17.0699997
31278,16240,627,199.9499969,50.43000031
31279,15734,627,199.9499969,54.31000137
31280,13544,502,250.0,23.75
31281,13619,627,199.9499969,-154.8999939
31282,68225,502,250.0,112.5
31283,13414,627,199.9499969,46.97000122
31284,12661,502,250.0,67.43000031
31285,18551,502,250.0,69.29000092
31286,62469,502,250.0,82.5
31287,19930,926,79.94999695,3.039999962
31288,19183,825,159.9499969,76.01000214
31289,65495,981,495.0,222.75
31290,16587,191,499.9500122,237.6300049
31291,18065,249,274.8500061,80.01000214
31292,19009,365,299.9500122,18.60000038
31293,18743,365,299.9500122,132.2799988
31294,11781,365,299.9500122,74.08999634
31295,68485,365,299.9500122,25.51000023
31296,17481,365,299.9500122,-218.3600006
31297,66135,365,299.9500122,79.16000366
31298,10477,365,299.9500122,70.97000122
31299,12508,365,299.9500122,-49.18999863
31300,18445,502,250.0,27.5
31301,66298,627,199.9499969,35.18999863
31302,42491,627,199.9499969,-38.38999939
31303,12969,502,250.0,43.70999908
31304,14072,627,199.9499969,83.68000031
31305,68199,502,250.0,-137.5
31306,13071,502,250.0,13.85999966
31307,68807,502,250.0,-150.2700043
31308,46035,502,250.0,28.0
31309,13835,627,199.9499969,-16.0
31310,65215,502,250.0,54.38000107
31311,65502,502,250.0,-12.13000011
31312,67569,502,250.0,18.70000076
31313,60220,191,499.9500122,-1286.869995
31314,57892,627,199.9499969,50.95000076
31315,2754,502,250.0,69.29000092
31316,5920,810,99.94999695,21.82999992
31317,58750,78,499.9500122,-113.0400009
31318,61404,191,499.9500122,227.9799957
31319,414,191,499.9500122,223.1799927
31320,57678,365,299.9500122,22.5
31321,7047,365,299.9500122,143.9799957
31322,4560,365,299.9500122,70.55000305
31323,7338,365,299.9500122,102.9400024
31324,54109,365,299.9500122,65.23999786
31325,8732,365,299.9500122,95.61000061
31326,5326,365,299.9500122,124.9300003
31327,297,365,299.9500122,87.13999939
31328,8612,365,299.9500122,53.27000046
31329,506,502,250.0,86.62999725
31330,3228,627,199.9499969,90.69999695
31331,4950,642,150.0,33.47999954
31332,59789,502,250.0,109.1999969
31333,51611,502,250.0,19.13999939
31334,61236,502,250.0,23.59000015
31335,59256,627,199.9499969,35.68999863
31336,2763,502,250.0,70.98000336
31337,57191,627,199.9499969,60.24000168
31338,52352,502,250.0,30.55999947
31339,8872,885,124.9499969,48.97999954
31340,1600,191,499.9500122,-368.1199951
31341,52822,191,499.9500122,31.5
31342,9780,191,499.9500122,199.9799957
31343,56393,191,499.9500122,28.0
31344,55353,365,299.9500122,131.9799957
31345,56141,365,299.9500122,93.87999725
31346,58106,365,299.9500122,86.98999786
31347,56141,365,299.9500122,-66.80999756
31348,61514,365,299.9500122,44.54000092
31349,9744,365,299.9500122,-11.06000042
31350,7404,365,299.9500122,17.28000069
31351,57600,365,299.9500122,-436.730011
31352,9869,365,299.9500122,117.2799988
31353,9866,365,299.9500122,22.17000008
31354,58445,627,199.9499969,67.58000183
31355,56851,502,250.0,-165.0800018
31356,60173,627,199.9499969,94.05999756
31357,57765,627,199.9499969,-124.0299988
31358,59994,627,199.9499969,52.77000046
31359,53275,627,199.9499969,45.49000168
31360,59257,627,199.9499969,82.69999695
31361,53782,502,250.0,107.8000031
31362,59257,627,199.9499969,-52.18999863
31363,61462,502,250.0,102.2300034
31364,219,502,250.0,20.5
31365,57575,886,124.9499969,22.29999924
31366,6329,502,250.0,90.94000244
31367,58901,627,199.9499969,20.78000069
31368,57478,627,199.9499969,32.11999893
31369,23936,191,499.9500122,195.7299957
31370,21482,365,299.9500122,96.51000214
31371,22442,502,250.0,83.12999725
31372,22442,502,250.0,-173.1699982
31373,20429,810,99.94999695,14.98999977
31374,26585,44,299.9500122,-3.50999999
31375,22525,191,499.9500122,215.9799957
31376,29796,273,139.9499969,0.0
31377,30282,191,499.9500122,148.7400055
31378,27248,365,299.9500122,142.5399933
31379,29127,365,299.9500122,146.9799957
31380,27654,365,299.9500122,39.11999893
31381,22814,365,299.9500122,121.4199982
31382,24632,365,299.9500122,19.12000084
31383,29839,365,299.9500122,-51.11000061
31384,22525,627,199.9499969,66.23000336
31385,22473,502,250.0,99.43000031
31386,28716,502,250.0,33.59999847
31387,29127,627,199.9499969,79.77999878
31388,26585,502,250.0,84.37999725
31389,28572,502,250.0,105.5999985
31390,51006,627,199.9499969,86.22000122
31391,28185,627,199.9499969,45.34999847
31392,45635,926,79.94999695,23.64999962
31393,27680,44,299.9500122,-205.7700043
31394,28046,191,499.9500122,36.75
31395,48984,191,499.9500122,-53.66999817
31396,25659,191,499.9500122,137.0099945
31397,27135,191,499.9500122,86.44000244
31398,47345,191,499.9500122,211.4799957
31399,28213,365,299.9500122,83.51000214
31400,23870,365,299.9500122,136.7799988
31401,23589,365,299.9500122,22.79999924
31402,21161,365,299.9500122,70.97000122
31403,43617,365,299.9500122,68.02999878
31404,21094,365,299.9500122,37.34000015
31405,23011,365,299.9500122,18.0
31406,25659,627,199.9499969,35.24000168
31407,27452,502,250.0,-168.5599976
31408,23539,627,199.9499969,59.83000183
31409,26757,502,250.0,61.59999847
31410,29901,502,250.0,-15.09000015
31411,29887,502,250.0,97.52999878
31412,21996,567,125.0,-24.90999985
31413,21729,627,199.9499969,36.79000092
31414,24503,627,199.9499969,52.49000168
31415,24687,191,499.9500122,96.98999786
31416,24687,365,299.9500122,77.75
31417,28087,897,124.9499969,34.99000168
31418,37376,44,299.9500122,105.2799988
31419,37376,627,199.9499969,49.90999985
31420,37376,825,159.9499969,68.97000122
31421,39273,191,499.9500122,137.7100067
31422,38694,191,499.9500122,48.84000015
31423,38646,191,499.9500122,121.7900009
31424,32782,365,299.9500122,74.98999786
31425,36423,365,299.9500122,14.69999981
31426,40765,365,299.9500122,-37.25
31427,37125,502,250.0,76.73000336
31428,37113,502,250.0,105.75
31429,32782,502,250.0,108.75
31430,35888,502,250.0,51.88000107
31431,35884,502,250.0,94.30000305
31432,47969,191,499.9500122,137.0099945
31433,39788,191,499.9500122,131.9400024
31434,44637,191,499.9500122,46.79999924
31435,40840,365,299.9500122,97.33000183
31436,38472,365,299.9500122,70.41000366
31437,37000,627,199.9499969,42.63000107
31438,38023,627,199.9499969,14.26000023
31439,37210,502,250.0,58.68999863
31440,40774,835,159.9499969,36.04999924
31441,38637,926,79.94999695,22.30999947
31442,38637,825,159.9499969,-22.44000053
31443,38160,191,499.9500122,-29.8199997
31444,38452,365,299.9500122,145.5099945
31445,39913,365,299.9500122,5.820000172
31446,38538,565,350.0,32.81000137
31447,36790,906,124.9499969,11.68000031
31448,20500,797,71.95999908,31.95999908
31449,20289,797,53.97000122,14.09000015
31450,20120,797,53.97000122,7.340000153
31451,20050,797,35.97999954,5.130000114
31452,19597,797,53.97000122,18.59000015
31453,19580,797,53.97000122,21.04999924
31454,19166,797,89.94999695,18.44000053
31455,19004,797,35.97999954,16.3199997
31456,18861,797,89.94999695,34.54000092
31457,18695,797,71.95999908,19.40999985
31458,18372,797,71.95999908,31.43000031
31459,18169,797,89.94999695,32.38000107
31460,17799,797,35.97999954,-18.39999962
31461,17612,797,71.95999908,25.26000023
31462,17200,797,17.98999977,3.200000048
31463,17200,797,89.94999695,-14.65999985
31464,17050,797,53.97000122,7.739999771
31465,16819,797,89.94999695,31.17000008
31466,16695,797,71.95999908,19.8199997
31467,16353,797,53.97000122,3.24000001
31468,16242,797,35.97999954,-50.75
31469,15414,797,35.97999954,-48.5699997
31470,15223,797,17.98999977,5.860000134
31471,14995,797,53.97000122,11.73999977
31472,14904,797,71.95999908,-48.02000046
31473,14835,797,17.98999977,1.029999971
31474,14799,797,17.98999977,5.46999979
31475,14722,797,89.94999695,22.04000092
31476,14665,797,35.97999954,-7.690000057
31477,14554,797,71.95999908,6.909999847
31478,14487,797,53.97000122,-8.800000191
31479,14301,797,17.98999977,4.590000153
31480,14247,797,17.98999977,0.0
31481,13967,797,53.97000122,5.340000153
31482,13761,797,35.97999954,10.96000004
31483,13688,797,35.97999954,8.869999886
31484,13644,797,71.95999908,-42.31000137
31485,13626,797,17.98999977,1.529999971
31486,13552,797,89.94999695,24.43000031
31487,13150,797,17.98999977,3.930000067
31488,12884,797,89.94999695,31.35000038
31489,12669,797,71.95999908,28.67000008
31490,12369,797,35.97999954,13.89999962
31491,11536,797,53.97000122,18.51000023
31492,10911,797,89.94999695,9.659999847
31493,10870,797,35.97999954,-20.89999962
31494,10763,797,17.98999977,1.120000005
31495,10742,797,35.97999954,3.839999914
31496,10704,797,35.97999954,9.350000381
31497,10615,797,35.97999954,-28.32999992
31498,10396,797,53.97000122,-40.15000153
31499,10233,797,17.98999977,5.349999905
31500,10109,797,71.95999908,19.18000031
31501,9717,797,53.97000122,-37.97999954
31502,9670,797,17.98999977,-19.67000008
31503,9319,797,71.95999908,27.62999916
31504,9277,797,89.94999695,-1.190000057
31505,9124,797,89.94999695,-36.22000122
31506,8992,797,89.94999695,27.01000023
31507,8965,797,53.97000122,13.32999992
31508,8871,797,89.94999695,16.19000053
31509,8639,797,53.97000122,17.85000038
31510,8555,797,89.94999695,4.989999771
31511,8405,797,35.97999954,12.22999954
31512,7990,797,17.98999977,2.970000029
31513,7950,797,35.97999954,4.449999809
31514,7785,797,35.97999954,-10.57999992
31515,7716,797,89.94999695,-15.64999962
31516,7254,797,89.94999695,12.46000004
31517,7110,797,89.94999695,-45.33000183
31518,7001,797,35.97999954,17.10000038
31519,6932,797,89.94999695,5.96999979
31520,6346,797,71.95999908,17.80999947
31521,6328,797,89.94999695,11.80000019
31522,6317,797,17.98999977,8.640000343
31523,6096,797,89.94999695,24.3199997
31524,5638,797,53.97000122,23.59000015
31525,5596,797,89.94999695,32.38000107
31526,5543,797,17.98999977,8.729999542
31527,5522,797,89.94999695,31.47999954
31528,4809,797,53.97000122,17.19000053
31529,4734,797,71.95999908,35.25999832
31530,4279,797,17.98999977,2.200000048
31531,4259,797,71.95999908,24.93000031
31532,4231,797,89.94999695,0.889999986
31533,4179,797,89.94999695,30.85000038
31534,4087,797,71.95999908,7.050000191
31535,4069,797,71.95999908,16.75
31536,4069,797,71.95999908,22.79999924
31537,3844,797,35.97999954,10.02000046
31538,3745,797,17.98999977,8.550000191
31539,3182,797,53.97000122,0.970000029
31540,3052,797,89.94999695,9.859999657
31541,2562,797,17.98999977,-13.25
31542,2383,797,17.98999977,-0.430000007
31543,2381,797,35.97999954,16.40999985
31544,1982,797,17.98999977,2.99000001
31545,1726,797,71.95999908,22.21999931
31546,1677,797,89.94999695,42.31000137
31547,1337,797,17.98999977,-5.25
31548,1135,797,35.97999954,12.75
31549,1133,797,71.95999908,16.18000031
31550,889,797,35.97999954,-0.430000007
31551,859,797,17.98999977,0.330000013
31552,732,797,35.97999954,7.860000134
31553,717,797,71.95999908,31.45000076
31554,615,797,17.98999977,7.449999809
31555,432,797,53.97000122,0.569999993
31556,415,797,17.98999977,7.599999905
31557,278,797,35.97999954,-5.929999828
31558,159,797,53.97000122,23.47999954
31559,57623,793,14.98999977,0.379999995
31560,57510,793,29.97999954,13.67000008
31561,57242,793,59.95999908,14.98999977
31562,57033,793,14.98999977,4.210000038
31563,57033,793,14.98999977,5.900000095
31564,56715,793,14.98999977,0.99000001
31565,56467,793,29.97999954,-3.539999962
31566,56390,793,44.97000122,12.52000046
31567,56222,793,44.97000122,5.679999828
31568,55684,793,74.94999695,32.74000168
31569,55675,793,14.98999977,1.5
31570,55662,793,44.97000122,-9.210000038
31571,55363,793,29.97999954,7.909999847
31572,55184,793,44.97000122,16.43000031
31573,55019,793,14.98999977,5.389999866
31574,54996,793,29.97999954,0.319999993
31575,54746,793,74.94999695,13.48999977
31576,54716,793,44.97000122,14.32999992
31577,54353,793,59.95999908,-11.32999992
31578,54175,793,14.98999977,3.819999933
31579,53815,793,59.95999908,14.67000008
31580,53207,793,44.97000122,0.449999988
31581,53015,793,14.98999977,5.860000134
31582,52940,793,44.97000122,-2.180000067
31583,52844,793,44.97000122,3.599999905
31584,52408,793,29.97999954,1.909999967
31585,51660,793,14.98999977,2.180000067
31586,51490,793,74.94999695,30.72999954
31587,51130,793,74.94999695,-9.770000458
31588,51090,793,14.98999977,3.210000038
31589,50968,793,14.98999977,6.329999924
31590,50916,793,14.98999977,1.559999943
31591,50583,793,29.97999954,1.720000029
31592,49865,793,74.94999695,26.70999908
31593,49735,793,44.97000122,11.77999973
31594,49502,793,29.97999954,7.039999962
31595,49264,793,44.97000122,2.690000057
31596,48906,793,14.98999977,0.800000012
31597,48668,793,14.98999977,6.170000076
31598,48304,793,74.94999695,3.599999905
31599,48284,793,74.94999695,15.17000008
31600,48051,793,14.98999977,4.210000038
31601,47788,793,29.97999954,14.53999996
31602,47743,793,44.97000122,5.119999886
31603,47294,793,59.95999908,3.74000001
31604,46978,793,14.98999977,4.460000038
31605,46550,793,74.94999695,13.64000034
31606,46395,793,44.97000122,19.17000008
31607,46182,793,59.95999908,-0.829999983
31608,45920,793,14.98999977,0.300000012
31609,45784,793,14.98999977,3.859999895
31610,45535,793,14.98999977,6.019999981
31611,45281,793,44.97000122,-59.25
31612,44953,793,59.95999908,-45.5699997
31613,44880,793,59.95999908,-13.48999977
31614,44621,793,29.97999954,10.34000015
31615,44076,793,74.94999695,4.159999847
31616,44050,793,14.98999977,6.409999847
31617,44023,793,44.97000122,2.970000029
31618,43733,793,74.94999695,-45.63999939
31619,43608,793,29.97999954,-4.179999828
31620,43597,793,29.97999954,8.869999886
31621,43513,793,44.97000122,12.90999985
31622,43402,793,74.94999695,-15.15999985
31623,43391,793,29.97999954,-21.59000015
31624,43115,793,14.98999977,0.140000001
31625,43072,793,29.97999954,6.860000134
31626,43048,793,74.94999695,-41.99000168
31627,42583,793,59.95999908,17.82999992
31628,42405,793,14.98999977,2.390000105
31629,42255,793,59.95999908,23.44000053
31630,41826,793,59.95999908,5.619999886
31631,41772,793,59.95999908,11.31000042
31632,41474,793,44.97000122,7.050000191
31633,41258,793,74.94999695,18.77000046
31634,41090,793,74.94999695,2.809999943
31635,41057,793,29.97999954,8.710000038
31636,41030,793,14.98999977,1.269999981
31637,40993,793,74.94999695,17.98999977
31638,40742,793,59.95999908,15.59000015
31639,40637,793,14.98999977,0.629999995
31640,40635,793,44.97000122,13.09000015
31641,40194,793,14.98999977,3.609999895
31642,40137,793,74.94999695,8.380000114
31643,40059,793,59.95999908,5.079999924
31644,39860,793,59.95999908,29.37999916
31645,39484,793,74.94999695,27.90999985
31646,39476,793,44.97000122,14.59000015
31647,39322,793,14.98999977,5.510000229
31648,39204,793,44.97000122,15.51000023
31649,38720,793,14.98999977,0.449999988
31650,38651,793,74.94999695,27.26000023
31651,38634,793,74.94999695,24.3199997
31652,38614,793,14.98999977,7.420000076
31653,38603,793,74.94999695,27.05999947
31654,38572,793,14.98999977,1.899999976
31655,38466,793,44.97000122,15.77999973
31656,38437,793,59.95999908,-90.15000153
31657,38411,793,44.97000122,13.38000011
31658,38026,793,74.94999695,25.5
31659,37877,793,14.98999977,7.050000191
31660,37855,793,44.97000122,13.68999958
31661,37555,793,44.97000122,4.199999809
31662,37503,793,44.97000122,1.50999999
31663,37433,793,14.98999977,4.269999981
31664,37276,793,14.98999977,1.74000001
31665,37246,793,59.95999908,-91.13999939
31666,37127,793,29.97999954,1.960000038
31667,36979,793,29.97999954,10.18999958
31668,36861,793,14.98999977,-20.90999985
31669,36663,793,14.98999977,1.649999976
31670,36546,793,14.98999977,6.130000114
31671,36307,793,59.95999908,16.43000031
31672,36090,793,59.95999908,15.27999973
31673,35616,793,44.97000122,2.119999886
31674,35457,793,44.97000122,-14.42000008
31675,34934,793,44.97000122,12.77999973
31676,34793,793,14.98999977,3.309999943
31677,34761,793,44.97000122,6.019999981
31678,34755,793,29.97999954,14.25
31679,34313,793,14.98999977,3.150000095
31680,34121,793,59.95999908,-11.44999981
31681,34105,793,74.94999695,-172.0099945
31682,34056,793,59.95999908,17.22999954
31683,33909,793,29.97999954,13.10000038
31684,33713,793,74.94999695,16.37000084
31685,33668,793,29.97999954,6.96999979
31686,32975,793,29.97999954,-35.97000122
31687,32920,793,44.97000122,15.93999958
31688,32254,793,74.94999695,16.17000008
31689,32171,793,14.98999977,2.680000067
31690,31921,793,74.94999695,-92.19000244
31691,31780,793,14.98999977,7.349999905
31692,31276,793,74.94999695,36.36000061
31693,31230,793,59.95999908,10.0699997
31694,31185,793,59.95999908,15.73999977
31695,31172,793,29.97999954,2.880000114
31696,30939,793,29.97999954,-39.02999878
31697,30222,793,14.98999977,6.980000019
31698,30170,793,14.98999977,5.039999962
31699,29978,793,44.97000122,8.5
31700,29773,793,14.98999977,-0.540000021
31701,29480,793,44.97000122,-0.50999999
31702,29475,793,29.97999954,11.27000046
31703,29448,793,29.97999954,2.809999943
31704,29118,793,29.97999954,14.09000015
31705,28895,793,29.97999954,10.97999954
31706,28846,793,59.95999908,-1.450000048
31707,28447,793,74.94999695,21.36000061
31708,28441,793,44.97000122,17.92000008
31709,28298,793,59.95999908,5.760000229
31710,28072,793,44.97000122,11.06000042
31711,27889,793,14.98999977,0.699999988
31712,27840,793,29.97999954,2.180000067
31713,27657,793,29.97999954,10.88000011
31714,27597,793,44.97000122,11.26000023
31715,27510,793,29.97999954,-5.349999905
31716,27421,793,29.97999954,3.200000048
31717,27366,793,14.98999977,-0.589999974
31718,27339,793,44.97000122,9.43999958
31719,27048,793,59.95999908,4.960000038
31720,26976,793,44.97000122,-34.49000168
31721,26565,793,59.95999908,8.359999657
31722,26411,793,14.98999977,4.079999924
31723,26310,793,14.98999977,0.0
31724,25724,793,29.97999954,1.159999967
31725,25573,793,74.94999695,-26.97999954
31726,25426,793,74.94999695,19.12999916
31727,24645,793,29.97999954,11.97999954
31728,24424,793,14.98999977,2.339999914
31729,24022,793,29.97999954,7.300000191
31730,23867,793,59.95999908,13.25
31731,23856,793,59.95999908,17.42000008
31732,23511,793,44.97000122,12.94999981
31733,23448,793,74.94999695,18.12999916
31734,23445,793,74.94999695,-108.8600006
31735,23417,793,44.97000122,-23.92000008
31736,22899,793,74.94999695,2.460000038
31737,22845,793,29.97999954,1.419999957
31738,22828,793,29.97999954,14.68999958
31739,22807,793,74.94999695,16.19000053
31740,22359,793,14.98999977,5.440000057
31741,22148,793,14.98999977,2.519999981
31742,21971,793,74.94999695,33.72999954
31743,21775,793,14.98999977,3.670000076
31744,21238,793,14.98999977,3.24000001
31745,20848,793,29.97999954,-23.02000046
31746,20766,793,44.97000122,-62.72999954
31747,20738,793,44.97000122,15.14000034
31748,20632,793,44.97000122,14.17000008
31749,20369,793,29.97999954,8.199999809
31750,20358,793,74.94999695,24.82999992
31751,20348,793,44.97000122,2.930000067
31752,20335,793,29.97999954,13.02999973
31753,20153,793,44.97000122,-26.76000023
31754,20060,793,59.95999908,-1.700000048
31755,19955,793,59.95999908,5.820000172
31756,19593,793,59.95999908,16.12000084
31757,19532,793,74.94999695,9.829999924
31758,19427,793,59.95999908,10.25
31759,19393,793,74.94999695,25.70999908
31760,19392,793,74.94999695,21.8199997
31761,19136,793,59.95999908,-9.31000042
31762,18896,793,59.95999908,4.800000191
31763,18772,793,14.98999977,4.039999962
31764,18315,793,29.97999954,13.64000034
31765,18049,793,29.97999954,9.130000114
31766,17448,793,14.98999977,3.549999952
31767,17433,793,74.94999695,23.61000061
31768,17308,793,44.97000122,3.690000057
31769,16942,793,29.97999954,0.75999999
31770,16788,793,14.98999977,1.159999967
31771,16583,793,14.98999977,2.74000001
31772,16500,793,14.98999977,2.289999962
31773,16368,793,59.95999908,23.44000053
31774,16318,793,44.97000122,16.70000076
31775,16292,793,14.98999977,4.090000153
31776,16225,793,29.97999954,4.699999809
31777,15634,793,29.97999954,11.06000042
31778,15620,793,14.98999977,-9.010000229
31779,15506,793,74.94999695,5.670000076
31780,15397,793,14.98999977,0.419999987
31781,15370,793,74.94999695,18.44000053
31782,15131,793,44.97000122,12.34000015
31783,14736,793,44.97000122,5.320000172
31784,14229,793,59.95999908,21.59000015
31785,14112,793,14.98999977,1.870000005
31786,13946,793,44.97000122,17.27000046
31787,13837,793,74.94999695,20.98999977
31788,13515,793,74.94999695,-18.54999924
31789,13479,793,14.98999977,-9.800000191
31790,12963,793,59.95999908,15.86999989
31791,12707,793,29.97999954,14.10000038
31792,12354,793,44.97000122,18.8199997
31793,12333,793,14.98999977,2.519999981
31794,12218,793,74.94999695,4.550000191
31795,12055,793,29.97999954,6.920000076
31796,12030,793,59.95999908,2.329999924
31797,11722,793,29.97999954,-48.41999817
31798,11285,793,44.97000122,10.52000046
31799,11267,793,14.98999977,3.559999943
31800,10880,793,74.94999695,-48.93000031
31801,10735,793,44.97000122,0.0
